9,9,13,404,404,404,567,84,257,899,66,178,258,58,224,580,33,157
16,9,13,490,33,346,160,73,256,347,40,145,130,48,125,690,52,589
23,9,13,278,71,335,789,45,456,389,8,260,266,44,149,250,76,600
30,9,13,237,22,129,114,61,470,580,31,335,390,21,344,237,29,270
7,10,13,349,61,100,145,1,588,460,4,167,130,42,570,119,13,445
14,10,13,370,2,129,600,62,778,170,85,159,180,95,889,170,81,560
21,10,13,228,24,590,130,47,188,347,45,799,136,4,130,159,55,339
28,10,13,470,10,370,360,97,160,330,64,257,248,27,179,404,404,404
11,11,13,128,18,459,370,0,136,480,27,449,239,46,277,560,19,135
18,11,13,245,16,349,449,79,379,248,49,289,800,87,160,690,52,345
25,11,13,490,37,133,126,95,249,157,35,230,334,7,223,155,18,260
2,12,13,470,13,337,570,22,480,156,21,470,247,32,456,150,63,337
9,12,13,238,31,146,468,89,360,279,83,445,268,61,489,478,98,137
16,12,13,477,88,125,689,33,346,278,75,177,178,65,249,125,86,240
23,12,13,680,44,239,148,36,150,127,0,460,128,11,588,277,65,267
30,12,13,178,67,557,389,6,358,770,44,130,356,40,370,570,29,180
6,1,14,479,4,167,135,90,488,240,62,390,130,42,679,400,40,235
13,1,14,256,38,567,404,404,404,469,97,377,148,30,127,179,78,125
20,1,14,259,66,277,378,89,199,155,15,249,237,20,136,179,71,128
27,1,14,230,54,338,347,41,245,688,20,235,890,74,130,136,8,170
3,2,14,390,24,149,177,55,780,378,88,567,669,13,300,588,13,490
10,2,14,235,4,257,570,28,800,240,61,119,250,79,270,170,87,160
17,2,14,234,91,137,350,83,148,258,55,447,178,66,556,157,36,259
24,2,14,147,22,688,359,78,440,156,22,246,126,93,599,340,73,670
3,3,14,226,8,279,269,74,680,128,15,348,456,58,279,128,11,146
10,3,14,189,85,348,112,45,258,179,73,229,278,79,478,100,15,357
17,3,14,404,404,404,560,11,245,577,98,440,356,43,599,456,50,190
24,3,14,404,404,404,124,74,239,460,7,340,580,30,127,560,19,270
31,3,14,570,25,249,889,54,446,490,37,359,250,71,560,389,2,499
7,4,14,689,39,270,800,86,899,336,21,290,379,96,123,260,89,559
14,4,14,280,6,790,380,11,227,440,82,237,356,49,234,125,82,499
21,4,14,136,5,690,235,3,256,569,6,150,258,51,155,246,26,358
28,4,14,230,53,300,115,79,450,377,72,390,289,92,390,889,50,190
5,5,14,129,27,557,223,79,270,450,94,248,358,60,370,125,80,136
12,5,14,168,58,378,260,81,344,700,79,135,129,25,168,167,46,790
19,5,14,270,98,260,446,41,245,580,31,146,789,43,157,680,49,568
26,5,14,334,9,450,467,72,147,278,72,660,350,84,446,189,87,133
2,6,14,158,48,378,170,87,223,190,0,389,269,78,125,278,74,130
9,6,14,456,51,137,350,84,158,267,52,138,569,9,388,359,73,256
16,6,14,146,18,567,127,2,589,278,71,669,560,11,236,390,28,800
23,6,14,238,34,248,488,0,338,339,51,470,570,29,667,148,32,390
30,6,14,238,34,770,380,12,679,467,79,289,489,16,349,230,53,346
7,7,14,457,69,450,260,80,668,367,64,257,357,58,279,345,25,456
14,7,14,346,31,560,129,26,150,129,21,146,770,41,380,360,91,137
21,7,14,790,62,480,569,1,290,179,70,479,280,7,359,277,64,590
28,7,14,456,54,158,404,404,404,360,99,289,239,43,670,567,84,130
4,8,14,470,13,788,123,65,366,448,63,779,280,0,479,126,94,699
11,8,14,467,78,189,480,21,470,130,49,577,458,70,136,404,404,404
18,8,14,150,63,157,340,78,558,180,92,570,567,81,119,458,77,160
25,8,14,669,13,689,138,25,456,358,65,249,359,74,789,180,95,258
1,9,14,337,36,268,114,62,499,350,81,155,247,33,157,479,1,245
8,9,14,256,30,334,160,77,377,178,68,260,236,16,259,238,36,790
15,9,14,189,80,677,226,8,233,230,52,778,378,82,480,457,65,140
22,9,14,350,80,479,389,5,140,369,80,578,169,60,235,670,34,257
29,9,14,560,10,235,138,24,266,680,49,469,248,40,235,129,24,248
6,10,14,350,83,148,590,44,130,169,68,369,240,66,790,110,20,136
13,10,14,278,77,890,789,48,440,234,91,588,240,69,270,256,39,469
27,10,14,404,404,404,126,93,445,456,50,578,129,95,140,489,17,700
3,11,14,148,36,277,129,21,335,140,53,247,346,39,900,129,21,245
10,11,14,370,7,269,680,48,288,227,13,300,590,49,180,388,98,459
17,11,14,278,75,456,140,53,148,346,30,127,246,26,349,255,25,140
24,11,14,123,60,578,335,15,249,358,66,259,440,85,799,568,93,346
1,12,14,258,57,368,470,19,559,269,77,449,568,93,238,358,61,290
8,12,14,478,97,368,148,30,569,240,69,568,133,79,270,270,97,340
15,12,14,450,99,568,178,67,467,146,10,389,489,17,467,158,45,249
22,12,14,125,87,340,780,53,599,123,63,157,569,1,155,170,84,789
29,12,14,450,96,600,368,74,239,390,23,247,660,27,566,250,70,389
5,1,15,237,26,114,370,4,158,135,99,469,580,33,256,127,9,568
12,1,15,156,24,789,478,97,223,404,404,404,780,57,700,456,50,479
19,1,15,345,27,250,259,69,270,356,40,145,279,81,137,490,33,346
26,1,15,404,404,404,279,84,590,146,13,689,240,65,889,367,68,378
2,2,15,139,37,133,100,16,466,688,26,178,170,80,145,447,57,160
9,2,15,490,33,670,449,74,130,139,34,158,479,8,468,228,23,139
16,2,15,138,23,148,340,74,266,456,58,260,256,31,344,146,10,370
23,2,15,460,9,559,678,13,670,259,65,366,580,32,255,458,71,489
2,3,15,234,96,259,790,67,890,147,27,368,290,18,378,404,404,404
9,3,15,247,33,346,123,61,588,157,50,226,220,45,348,259,60,677
16,3,15,160,72,138,145,4,149,168,50,479,478,99,379,279,89,469
23,3,15,689,35,140,577,98,170,249,57,223,347,45,258,668,7,467
30,3,15,560,13,445,168,53,148,245,14,167,338,41,146,489,19,478
6,4,15,200,23,247,450,90,569,139,32,660,369,83,670,145,7,368
13,4,15,126,99,379,259,61,155,259,68,260,337,39,469,228,29,577
20,4,15,556,63,256,370,1,380,780,57,160,488,1,380,268,62,110
27,4,15,245,16,178,467,77,890,278,71,335,340,77,368,367,69,225
4,5,15,479,4,789,134,87,368,278,77,269,256,38,233,880,63,300
11,5,15,570,29,568,259,66,277,689,33,580,679,20,136,490,35,258
18,5,15,225,97,377,170,88,125,235,0,127,479,7,179,239,47,890
25,5,15,349,67,499,160,71,290,559,92,480,368,70,488,400,44,167
1,6,15,116,89,379,239,46,466,180,99,167,566,73,490,233,88,125
8,6,15,168,58,125,349,67,368,789,40,569,358,44,167,156,20,389
15,6,15,348,51,236,147,24,149,190,3,139,389,8,279,238,39,478
22,6,15,120,30,280,249,51,669,288,87,340,160,73,689,235,2,688
29,6,15,170,87,890,169,64,356,238,35,348,489,19,450,360,96,240
6,7,15,260,80,118,110,20,145,489,16,790,660,27,133,368,71,146
13,7,15,588,19,289,345,24,167,123,69,900,358,61,399,270,95,230
20,7,15,270,91,146,140,57,890,390,26,240,167,43,139,179,76,556
27,7,15,660,26,899,149,41,119,780,50,145,239,42,237,247,38,369
3,8,15,360,95,799,347,45,168,489,13,166,249,55,780,480,29,478
10,8,15,459,89,117,357,54,338,246,29,199,236,17,467,340,73,247
17,8,15,168,56,259,800,88,279,468,89,379,134,84,112,230,54,239
24,8,15,123,63,139,239,40,479,380,11,245,689,30,569,380,14,130
31,8,15,689,38,125,145,7,449,900,91,236,689,39,126,669,19,234
7,9,15,588,17,133,160,76,169,258,51,290,590,48,440,150,65,267
14,9,15,889,55,159,378,87,250,359,78,233,290,13,157,380,11,128
21,9,15,120,32,390,126,94,158,470,14,446,356,45,357,257,49,126
28,9,15,179,79,900,247,36,268,290,15,267,350,81,489,460,6,790
5,10,15,478,95,357,144,90,226,350,84,338,490,37,269,269,75,690
12,10,15,369,88,279,146,14,699,236,10,136,155,17,160,247,32,345
19,10,15,780,53,689,488,5,366,890,73,779,370,8,477,245,16,448
26,10,15,136,8,134,789,44,455,146,14,680,289,91,236,249,52,255
2,11,15,349,60,334,110,26,790,359,76,178,890,79,469,127,2,246
16,11,15,138,26,880,360,99,234,120,30,235,140,55,168,334,2,660
23,11,15,460,0,677,580,33,148,147,23,670,169,62,345,150,63,689
30,11,15,778,26,358,137,15,168,679,26,268,347,41,236,590,47,269
7,12,15,123,63,779,468,85,258,147,20,370,250,79,234,239,42,480
14,12,15,790,69,234,140,56,466,348,59,199,125,87,890,169,69,126
21,12,15,149,40,677,567,85,447,580,37,368,147,28,459,256,35,159
28,12,15,179,71,344,258,51,380,780,52,390,570,23,148,369,84,789
4,1,16,136,0,479,167,43,148,349,68,288,488,0,668,466,63,229
11,1,16,145,3,247,123,69,180,136,6,358,404,404,404,346,38,459
18,1,16,234,90,280,389,2,589,117,92,129,129,26,899,479,2,138
25,1,16,679,25,348,404,404,404,169,64,158,790,66,556,237,27,124
1,2,16,169,66,358,245,45,258,680,44,347,130,44,239,167,48,378
8,2,16,235,6,880,237,24,257,458,77,278,567,83,120,234,93,238
15,2,16,138,27,124,180,97,500,358,68,189,199,90,136,129,21,489
22,2,16,880,65,690,160,75,134,470,17,124,580,30,280,460,7,269
29,2,16,679,25,456,260,88,367,590,44,590,235,9,270,379,94,266
7,3,16,455,44,220,135,96,229,267,50,460,238,36,899,357,50,280
14,3,16,669,17,160,189,83,779,446,43,599,260,84,149,790,64,590
21,3,16,160,74,680,146,13,367,267,57,368,404,404,404,117,99,234
28,3,16,137,15,456,258,56,780,380,15,339,378,82,336,379,98,260
4,4,16,590,42,147,460,5,677,780,54,248,138,27,458,579,15,447
11,4,16,158,49,469,246,20,799,389,3,247,478,96,880,350,82,156
18,4,16,149,47,179,368,75,799,567,82,336,168,52,110,890,79,379
25,4,16,249,58,260,380,15,780,236,12,147,889,58,800,378,87,124
2,5,16,890,77,449,488,8,459,123,66,114,568,93,490,480,24,149
9,5,16,130,47,467,349,65,780,679,23,346,379,94,680,445,33,256
16,5,16,240,66,169,458,72,660,350,84,130,370,5,456,567,85,230
23,5,16,349,69,478,223,72,138,457,64,356,456,52,778,590,43,148
30,5,16,156,20,136,669,15,245,244,6,448,259,68,350,247,32,480
6,6,16,149,47,700,180,93,247,489,15,258,780,52,570,448,68,279
13,6,16,455,49,450,600,69,126,157,36,457,148,33,238,158,46,114
20,6,16,568,90,127,247,37,115,357,56,358,179,70,280,130,49,568
27,6,16,235,5,348,140,57,557,129,29,379,449,72,589,160,73,148
4,7,16,234,99,126,389,7,467,160,75,366,404,404,404,560,19,270
11,7,16,234,90,280,479,7,188,257,40,127,670,30,145,158,46,448
18,7,16,668,3,788,136,3,490,129,28,459,367,67,188,279,87,377
25,7,16,568,98,260,489,14,167,457,62,156,389,6,448,490,30,578
1,8,16,167,44,149,480,26,259,130,42,589,255,29,360,190,5,177
8,8,16,239,44,112,230,52,778,389,1,236,158,41,560,149,40,280
15,8,16,404,404,404,136,9,900,569,4,158,138,29,126,700,76,556
22,8,16,690,56,268,368,79,450,266,44,239,469,93,346,447,56,240
29,8,16,190,9,270,258,57,250,119,17,115,670,33,445,236,17,124
5,9,16,156,28,350,688,28,990,127,9,388,457,60,235,670,36,790
12,9,16,346,34,248,267,53,490,380,16,448,180,99,450,200,21,245
19,9,16,900,96,150,557,77,377,256,31,470,490,31,335,220,42,147
26,9,16,467,72,246,789,48,558,156,25,690,235,58,224,334,8,369
3,10,16,578,3,490,167,48,378,250,73,670,220,49,270,290,17,269
10,10,16,269,70,488,568,95,168,247,31,245,237,20,334,668,4,257
17,10,16,448,68,260,570,20,145,124,73,300,139,39,126,668,89,257
24,10,16,114,67,467,127,4,149,269,72,570,256,36,367,404,404,404
7,11,16,588,16,899,467,71,560,789,46,790,404,404,404,404,404,404
5,12,16,490,34,130,150,67,160,249,54,789,168,58,134,360,91,489
12,12,16,134,82,570,227,10,299,256,39,360,260,84,130,677,8,350
19,12,16,369,88,116,136,8,378,577,91,579,677,5,348,590,43,788
26,12,16,679,22,156,249,55,690,126,95,889,230,51,128,290,18,260
2,1,17,359,78,567,135,99,478,188,74,167,459,84,347,224,81,290
9,1,17,450,94,446,570,25,456,177,54,347,368,70,460,780,55,140
16,1,17,124,70,479,149,47,278,550,8,459,147,24,699,148,39,199
23,1,17,139,37,368,110,23,148,589,29,450,404,404,404,490,33,788
30,1,17,390,21,137,660,28,358,145,5,357,490,32,336,229,31,560
6,2,17,368,72,255,380,14,347,450,92,480,147,22,237,135,95,348
13,2,17,233,80,460,899,62,589,700,74,158,346,34,590,388,98,134
20,2,17,366,51,236,490,33,247,256,38,350,180,98,288,236,15,267
27,2,17,159,53,346,348,56,367,337,30,299,379,97,278,456,50,136
6,3,17,158,47,359,236,16,240,389,8,134,235,2,589,179,71,146
13,3,17,404,404,404,448,60,226,267,53,166,457,62,156,147,20,677
20,3,17,899,66,268,223,74,257,455,41,128,668,7,467,234,95,267
27,3,17,130,44,680,239,48,800,148,38,224,339,56,240,355,36,899
3,4,17,369,86,178,560,15,258,230,58,134,233,81,560,440,83,355
10,4,17,158,43,346,450,99,478,556,62,138,390,22,570,290,16,114
17,4,17,890,77,250,188,73,346,177,59,180,223,75,140,368,78,800
24,4,17,445,30,118,190,1,146,459,89,577,349,61,588,467,75,140
1,5,17,399,17,890,126,91,119,556,60,226,460,5,267,126,92,499
8,5,17,179,76,169,340,74,257,678,19,388,345,27,188,679,27,160
15,5,17,779,34,257,138,25,780,136,9,234,140,51,227,578,2,156
22,5,17,788,34,257,360,90,389,368,74,239,138,29,135,589,29,126
29,5,17,127,2,390,670,37,250,367,63,445,267,54,239,577,91,290
5,6,17,489,17,124,478,97,458,660,26,367,188,74,680,133,70,244
12,6,17,156,27,700,136,8,468,270,99,379,570,28,233,338,44,338
19,6,17,122,55,159,780,59,450,558,83,247,180,96,899,129,21,290
26,6,17,404,404,404,560,12,679,455,42,660,227,15,366,690,59,478
3,7,17,150,62,480,447,56,150,268,68,350,146,12,228,260,81,380
10,7,17,270,92,688,123,64,149,890,78,224,116,85,366,356,42,345
17,7,17,400,43,670,135,93,238,128,14,356,348,58,125,590,42,156
24,7,17,460,5,348,366,51,137,457,61,128,880,65,159,112,40,226
31,7,17,345,28,369,457,60,145,359,71,489,134,81,380,348,53,300
7,8,17,168,50,226,135,96,556,457,64,347,233,80,370,378,84,167
14,8,17,360,95,122,404,404,404,889,52,480,248,40,569,346,37,133
